Date,P,D,E,CPI,Fraction,Rate_GS10,Real_Price,Real_Dividend,Real_Total_Return_Price,Real_Earnings,Real_Scaled_Earnings,CAPE,TR_CAPE,Excess_CAPE_Yield,Monthly_Total_Returns,Real_Total_Returns,Annualized_Stock_Real_Return_10Y,Annualized_Bonds_Real_Return_10Y,Real_Excess_Annualized_Returns_10Y
1999.11,1391.0,16.67,46.77,168.3,1999.87,6.03,2645.96,31.72,"1,123,160.45",88.96,"37,761.66",43.21,47.09,-0.77%,0.99,29.14,-3.13%,4.04%,-7.17%
1999.12,1428.68,16.69,48.17,168.3,1999.96,6.28,2717.64,31.75,"1,154,708.12",91.63,"38,932.64",44.2,48.11,-1.09%,0.98,28.75,-3.17%,4.06%,-7.23%
2000.01,1425.59,16.71,49.1,168.8,2000.04,6.66,2703.72,31.7,"1,149,920.09",93.12,"39,602.72",43.77,47.59,-1.52%,1.02,28.03,-3.03%,4.20%,-7.23%
2000.02,1388.87,16.74,50.02,169.8,2000.12,6.52,2618.57,31.56,"1,114,821.36",94.31,"40,152.84",42.19,45.81,-1.28%,1.02,28.3,-3.02%,4.16%,-7.18%
2000.03,1442.21,16.76,50.95,171.2,2000.21,6.26,2696.9,31.34,"1,149,281.69",95.28,"40,601.51",43.22,46.88,-1.05%,1.03,28.76,-2.79%,3.95%,-6.75%
2000.04,1461.36,16.74,51.27,171.3,2000.29,5.99,2731.12,31.29,"1,164,973.31",95.82,"40,874.30",43.53,47.16,-0.81%,0.97,29.47,-2.55%,3.61%,-6.16%
2000.05,1418.48,16.72,51.6,171.5,2000.37,6.44,2647.89,31.21,"1,130,580.78",96.32,"41,124.44",41.97,45.41,-1.18%,1.03,28.62,-2.86%,4.31%,-7.17%
2000.06,1461.96,16.7,51.92,172.4,2000.46,6.1,2714.8,31.01,"1,160,256.34",96.41,"41,205.31",42.78,46.25,-0.89%,1.01,29.34,-3.45%,4.28%,-7.73%
2000.07,1473.0,16.58,52.51,172.8,2000.54,6.05,2728.97,30.72,"1,167,406.18",97.29,"41,618.73",42.76,46.17,-0.86%,1.02,29.53,-3.53%,4.41%,-7.93%
2000.08,1485.46,16.47,53.11,172.8,2000.62,5.83,2752.06,30.51,"1,178,368.72",98.39,"42,127.85",42.87,46.24,-0.74%,1.01,30.16,-3.55%,4.47%,-8.02%
2000.09,1468.05,16.35,53.7,173.7,2000.71,5.8,2705.71,30.13,"1,159,599.17",98.97,"42,417.14",41.9,45.15,-0.68%,1.01,30.22,-3.08%,4.52%,-7.59%
2000.1,1390.14,16.32,52.47,174.0,2000.79,5.74,2557.7,30.03,"1,097,238.19",96.53,"41,411.97",39.37,42.38,-0.52%,1.01,30.45,-2.11%,4.55%,-6.66%
2000.11,1378.04,16.3,51.23,174.1,2000.87,5.72,2533.98,29.97,"1,088,134.20",94.21,"40,455.10",38.78,41.71,-0.47%,1.04,30.63,-1.80%,4.30%,-6.10%
2000.12,1330.93,16.27,50.0,174.0,2000.96,5.24,2448.76,29.93,"1,052,610.19",91.99,"39,544.16",37.27,40.06,0.10%,1.01,31.93,-1.13%,3.40%,-4.53%
2001.01,1335.63,16.17,48.48,175.1,2001.04,5.16,2441.97,29.56,"1,050,750.38",88.64,"38,139.59",36.98,39.71,0.21%,1.01,32.06,-0.82%,3.25%,-4.07%
2001.02,1305.75,16.07,46.96,175.8,2001.12,5.1,2377.83,29.26,"1,024,202.62",85.52,"36,834.43",35.83,38.46,0.38%,1.02,32.22,-0.30%,3.02%,-3.32%
2001.03,1185.85,15.97,45.44,176.2,2001.21,4.89,2154.59,29.02,"929,085.52",82.56,"35,601.17",32.33,34.68,0.90%,0.98,32.81,0.46%,2.90%,-2.44%
2001.04,1189.84,15.88,42.56,176.9,2001.29,5.14,2153.28,28.73,"929,555.27",77.02,"33,247.14",32.17,34.5,0.69%,0.99,32.18,0.61%,3.02%,-2.41%
2001.05,1270.37,15.78,39.67,177.7,2001.37,5.39,2288.67,28.43,"989,023.71",71.47,"30,886.96",34.07,36.52,0.29%,1.01,31.56,0.01%,3.46%,-3.45%
2001.06,1238.71,15.69,36.79,178.0,2001.46,5.28,2227.87,28.22,"963,766.25",66.17,"28,624.10",33.07,35.43,0.47%,1.01,31.92,-0.09%,3.53%,-3.62%
2001.07,1204.45,15.71,33.96,177.5,2001.54,5.24,2172.35,28.33,"940,771.57",61.26,"26,528.07",32.16,34.45,0.55%,1.03,32.24,0.45%,3.44%,-2.99%
2001.08,1178.5,15.72,31.14,177.5,2001.62,4.97,2125.55,28.36,"921,525.98",56.16,"24,347.26",31.4,33.63,0.87%,1.02,33.07,-0.47%,3.80%,-4.27%
2001.09,1044.64,15.74,28.31,178.3,2001.71,4.73,1875.67,28.26,"814,210.37",50.83,"22,065.30",27.67,29.63,1.54%,1.02,33.68,0.67%,3.91%,-3.23%
2001.1,1076.59,15.74,27.1,177.7,2001.79,4.57,1939.56,28.36,"842,971.78",48.83,"21,221.96",28.58,30.61,1.53%,1.0,34.36,0.64%,3.58%,-2.94%
2001.11,1129.68,15.74,25.9,177.4,2001.87,4.65,2038.65,28.4,"887,065.96",46.73,"20,335.01",30.01,32.14,1.24%,0.97,34.33,0.32%,3.74%,-3.43%
2001.12,1144.93,15.74,24.69,176.7,2001.96,5.09,2074.35,28.52,"903,636.43",44.73,"19,486.59",30.5,32.68,0.70%,1.01,33.42,0.31%,4.09%,-3.78%
2002.01,1140.21,15.74,24.69,177.1,2002.04,5.04,2061.14,28.45,"898,911.29",44.64,"19,467.57",30.28,32.45,0.78%,1.01,33.61,0.79%,4.01%,-3.23%
2002.02,1100.67,15.73,24.7,177.8,2002.12,4.91,1981.83,28.33,"865,352.29",44.47,"19,416.64",29.09,31.18,1.05%,0.98,33.96,1.54%,3.88%,-2.34%
2002.03,1153.79,15.73,24.7,178.8,2002.21,5.28,2065.85,28.16,"903,066.96",44.23,"19,332.59",30.29,32.48,0.55%,1.01,32.95,1.32%,3.95%,-2.62%
2002.04,1111.93,15.83,25.38,179.8,2002.29,5.21,1979.83,28.19,"866,489.89",45.19,"19,777.79",29.01,31.1,0.81%,1.01,33.09,1.71%,4.00%,-2.29%
2002.05,1079.25,15.94,26.06,179.8,2002.37,5.16,1921.64,28.38,"842,058.37",46.4,"20,332.68",28.13,30.17,0.95%,1.02,33.36,1.69%,4.18%,-2.49%
2002.06,1014.02,16.04,26.74,179.9,2002.46,4.93,1804.49,28.54,"791,766.80",47.59,"20,879.12",26.39,28.32,1.38%,1.03,34.08,2.22%,4.16%,-1.94%
2002.07,903.59,15.96,27.84,180.1,2002.54,4.65,1606.19,28.37,"705,794.72",49.49,"21,745.84",23.46,25.19,2.13%,1.04,34.94,3.71%,4.01%,-0.30%
2002.08,912.55,15.88,28.94,180.7,2002.62,4.26,1616.73,28.13,"711,456.83",51.27,"22,562.67",23.59,25.34,2.50%,1.04,36.06,3.92%,3.50%,0.42%
2002.09,867.81,15.8,30.04,181.0,2002.71,3.87,1534.92,27.95,"676,479.34",53.13,"23,416.92",22.37,24.03,3.11%,1.0,37.28,4.71%,3.09%,1.62%
2002.1,854.63,15.89,29.22,181.3,2002.79,3.94,1509.11,28.06,"666,133.33",51.6,"22,777.85",21.96,23.61,3.10%,0.99,37.12,4.85%,3.12%,1.73%
2002.11,909.93,15.98,28.41,181.3,2002.87,4.05,1606.76,28.22,"710,274.35",50.16,"22,173.71",23.35,25.11,2.71%,1.01,36.91,3.93%,3.34%,0.59%
2002.12,899.18,16.07,27.59,180.9,2002.96,4.03,1591.29,28.44,"704,482.73",48.83,"21,616.00",23.1,24.86,2.76%,1.0,37.18,4.27%,3.24%,1.03%
2003.01,895.84,16.12,28.5,181.7,2003.04,4.05,1578.4,28.4,"699,823.54",50.21,"22,263.99",22.9,24.65,2.77%,1.02,37.08,4.74%,3.07%,1.67%
2003.02,837.03,16.17,29.41,183.1,2003.12,3.9,1463.5,28.27,"649,926.57",51.42,"22,835.91",21.21,22.85,3.31%,1.01,37.37,5.68%,2.86%,2.82%
2003.03,846.63,16.22,30.32,184.2,2003.21,3.81,1471.45,28.19,"654,498.19",52.7,"23,439.27",21.31,22.97,3.40%,0.99,37.55,5.86%,2.82%,3.04%
2003.04,890.03,16.2,31.73,183.8,2003.29,3.96,1550.24,28.22,"690,592.63",55.27,"24,619.96",22.43,24.19,2.97%,1.04,37.29,5.46%,3.10%,2.35%
2003.05,935.96,16.19,33.14,183.5,2003.37,3.57,1632.91,28.24,"728,466.30",57.82,"25,793.17",23.59,25.45,3.11%,1.02,38.69,5.35%,2.56%,2.79%
2003.06,988.0,16.17,34.55,183.7,2003.46,3.33,1721.82,28.18,"769,179.94",60.21,"26,897.94",24.83,26.8,3.13%,0.95,39.54,4.63%,1.99%,2.64%
2003.07,992.54,16.31,35.89,183.9,2003.54,3.98,1727.85,28.39,"772,931.06",62.48,"27,951.59",24.87,26.84,2.49%,0.97,37.51,4.92%,2.29%,2.62%
2003.08,989.53,16.45,37.24,184.6,2003.62,4.45,1716.08,28.53,"768,728.47",64.58,"28,927.76",24.64,26.61,2.07%,1.02,36.08,4.99%,2.56%,2.43%
2003.09,1019.44,16.59,38.58,185.2,2003.71,4.27,1762.22,28.68,"790,469.20",66.69,"29,914.76",25.24,27.26,2.16%,1.0,36.62,4.81%,2.35%,2.45%
2003.1,1038.73,16.86,41.97,185.0,2003.79,4.29,1797.51,29.17,"807,387.70",72.62,"32,620.00",25.68,27.74,2.02%,1.0,36.73,4.83%,2.54%,2.29%
2003.11,1049.9,17.12,45.35,184.5,2003.87,4.3,1821.76,29.71,"819,393.67",78.7,"35,395.98",25.95,28.03,1.94%,1.01,36.93,5.10%,2.44%,2.66%
2003.12,1080.64,17.39,48.74,184.3,2003.96,4.27,1877.14,30.21,"845,432.14",84.66,"38,131.44",26.64,28.78,1.86%,1.01,37.2,4.93%,2.23%,2.69%
2004.01,1132.52,17.6,49.83,185.2,2004.04,4.15,1957.7,30.42,"882,856.29",86.13,"38,842.39",27.66,29.88,1.86%,1.01,37.51,4.53%,2.17%,2.37%
2004.02,1143.36,17.81,50.91,186.2,2004.12,4.08,1965.82,30.62,"887,670.56",87.54,"39,527.59",27.65,29.87,1.95%,1.02,37.65,4.43%,2.25%,2.18%
2004.03,1123.98,18.02,52.0,187.4,2004.21,3.83,1920.12,30.78,"868,195.12",88.83,"40,166.33",26.89,29.04,2.33%,0.96,38.3,4.87%,2.02%,2.85%
2004.04,1133.36,18.21,53.38,188.0,2004.29,4.35,1929.97,31.02,"873,815.18",90.91,"41,158.30",26.9,29.06,1.83%,0.97,36.71,4.79%,2.45%,2.34%
2004.05,1102.78,18.41,54.77,189.1,2004.37,4.72,1866.97,31.16,"846,468.03",92.72,"42,037.61",25.9,27.98,1.66%,1.0,35.56,5.25%,2.90%,2.35%
2004.06,1132.76,18.6,56.15,189.7,2004.46,4.73,1911.66,31.39,"867,915.88",94.76,"43,021.89",26.4,28.52,1.57%,1.02,35.56,5.30%,2.87%,2.43%
2004.07,1105.85,18.79,56.69,189.4,2004.54,4.5,1869.2,31.75,"849,841.05",95.82,"43,566.03",25.7,27.76,1.86%,1.02,36.41,5.68%,2.71%,2.97%
2004.08,1088.94,18.97,57.23,189.5,2004.62,4.28,1839.65,32.05,"837,618.62",96.68,"44,021.63",25.17,27.19,2.13%,1.02,37.17,5.81%,2.64%,3.17%
2004.09,1117.66,19.16,57.77,189.9,2004.71,4.13,1884.19,32.3,"859,124.91",97.39,"44,406.75",25.67,27.73,2.19%,1.01,37.68,5.72%,2.41%,3.30%
2004.1,1117.21,19.25,58.03,190.9,2004.79,4.1,1873.57,32.29,"855,507.27",97.32,"44,436.67",25.41,27.45,2.31%,1.0,37.7,5.50%,2.66%,2.84%
2004.11,1168.94,19.35,58.29,191.0,2004.87,4.19,1959.29,32.43,"895,884.96",97.7,"44,673.92",26.47,28.58,2.05%,1.0,37.54,5.66%,2.76%,2.90%
2004.12,1199.21,19.44,58.55,190.3,2004.96,4.23,2017.42,32.7,"923,711.04",98.5,"45,099.09",27.14,29.31,1.88%,1.0,37.68,5.46%,2.90%,2.56%
2005.01,1181.41,19.7,59.11,190.7,2005.04,4.22,1983.31,33.08,"909,353.62",99.23,"45,495.52",26.59,28.71,1.95%,1.01,37.77,5.56%,3.25%,2.31%
2005.02,1199.63,19.97,59.66,191.8,2005.12,4.17,2002.35,33.33,"919,355.58",99.59,"45,723.95",26.74,28.87,2.00%,0.98,37.83,5.70%,3.11%,2.59%
2005.03,1194.9,20.23,60.22,193.3,2005.21,4.5,1978.97,33.5,"909,906.58",99.74,"45,857.04",26.34,28.43,1.77%,1.02,36.68,5.75%,3.33%,2.42%
2005.04,1164.43,20.46,61.23,194.6,2005.29,4.34,1915.63,33.66,"882,070.29",100.74,"46,385.02",25.41,27.43,2.10%,1.02,37.04,6.15%,3.32%,2.83%
2005.05,1178.28,20.7,62.25,194.4,2005.37,4.14,1940.41,34.08,"894,787.95",102.51,"47,270.23",25.65,27.69,2.24%,1.01,37.82,6.05%,2.83%,3.22%
2005.06,1202.25,20.93,63.26,194.5,2005.46,4.0,1978.86,34.45,"913,845.25",104.12,"48,084.72",26.07,28.14,2.30%,0.99,38.36,5.74%,2.52%,3.22%
2005.07,1222.24,21.11,64.33,195.4,2005.54,4.18,2002.5,34.59,"926,091.81",105.4,"48,742.87",26.29,28.37,2.13%,1.0,37.75,5.59%,2.74%,2.85%
2005.08,1224.27,21.29,65.4,196.4,2005.62,4.26,1995.61,34.7,"924,244.22",106.6,"49,372.75",26.1,28.17,2.11%,1.01,37.45,5.37%,2.99%,2.38%
2005.09,1225.92,21.47,66.47,198.8,2005.71,4.2,1974.18,34.57,"915,651.34",107.04,"49,647.08",25.73,27.76,2.33%,0.98,37.31,5.00%,3.06%,1.93%
2005.1,1191.96,21.72,67.59,199.2,2005.79,4.46,1915.63,34.91,"889,847.76",108.63,"50,458.75",24.88,26.84,2.19%,1.0,36.59,5.75%,3.38%,2.37%
2005.11,1237.37,21.97,68.71,197.6,2005.87,4.54,2004.72,35.59,"932,605.82",111.32,"51,786.73",25.93,27.98,1.87%,1.01,36.79,5.58%,3.19%,2.39%
2005.12,1262.07,22.22,69.83,196.8,2005.96,4.47,2053.05,36.15,"956,490.24",113.59,"52,922.35",26.44,28.53,1.83%,1.01,37.28,5.23%,3.12%,2.11%
2006.01,1278.73,22.41,70.78,198.3,2006.04,4.42,2064.41,36.17,"963,190.16",114.26,"53,311.79",26.47,28.55,1.89%,0.99,37.29,4.45%,3.26%,1.18%
2006.02,1276.65,22.59,71.72,198.7,2006.12,4.57,2056.91,36.4,"961,102.92",115.56,"53,995.62",26.25,28.31,1.76%,0.99,36.91,4.40%,3.67%,0.74%
2006.03,1293.74,22.78,72.67,199.8,2006.21,4.72,2072.96,36.5,"970,027.88",116.44,"54,486.93",26.33,28.4,1.60%,0.98,36.41,4.91%,3.67%,1.23%
2006.04,1302.17,23.0,73.28,201.5,2006.29,4.99,2068.87,36.54,"969,536.36",116.42,"54,558.46",26.15,28.2,1.41%,0.99,35.48,5.16%,3.98%,1.17%
2006.05,1290.01,23.22,73.88,202.5,2006.37,5.11,2039.43,36.71,"957,173.05",116.81,"54,820.61",25.65,27.66,1.39%,1.0,35.12,5.22%,4.06%,1.15%
2006.06,1253.17,23.44,74.49,202.9,2006.46,5.11,1977.28,36.98,"929,451.58",117.53,"55,247.77",24.75,26.69,1.55%,1.01,35.2,5.60%,4.18%,1.42%
2006.07,1260.24,23.66,75.85,203.5,2006.54,5.09,1982.57,37.22,"933,397.44",119.33,"56,178.34",24.7,26.63,1.59%,1.02,35.3,5.92%,4.32%,1.60%
2006.08,1287.15,23.88,77.21,203.9,2006.62,4.88,2020.93,37.49,"952,929.16",121.23,"57,161.68",25.05,27.02,1.74%,1.02,35.96,5.82%,4.07%,1.75%
2006.09,1317.74,24.1,78.57,202.9,2006.71,4.72,2079.16,38.03,"981,878.51",123.97,"58,544.32",25.64,27.66,1.73%,1.0,36.75,5.43%,3.77%,1.66%
2006.1,1363.38,24.36,79.55,201.8,2006.79,4.73,2162.9,38.65,"1,022,944.31",126.2,"59,686.38",26.54,28.62,1.50%,1.01,37.06,4.93%,3.56%,1.38%
2006.11,1388.64,24.62,80.53,201.5,2006.87,4.6,2206.25,39.12,"1,044,989.76",127.94,"60,601.04",26.93,29.03,1.54%,1.01,37.65,4.85%,3.07%,1.78%
2006.12,1416.42,24.88,81.51,201.8,2006.96,4.56,2247.04,39.47,"1,065,868.31",129.31,"61,336.98",27.28,29.41,1.54%,0.99,37.86,5.04%,2.71%,2.34%
2007.01,1424.16,25.08,82.06,202.42,2007.04,4.76,2252.45,39.67,"1,069,999.48",129.78,"61,650.79",27.21,29.33,1.35%,1.01,37.29,5.09%,2.88%,2.22%
2007.02,1444.8,25.29,82.6,203.5,2007.12,4.72,2272.93,39.78,"1,081,304.54",129.95,"61,821.26",27.32,29.44,1.40%,1.02,37.35,5.22%,2.86%,2.36%
2007.03,1406.95,25.49,83.15,205.35,2007.21,4.56,2193.41,39.74,"1,045,051.01",129.63,"61,761.96",26.23,28.26,1.78%,0.99,37.63,5.75%,2.74%,3.01%
2007.04,1463.64,25.72,83.74,206.69,2007.29,4.69,2267.06,39.83,"1,081,723.83",129.71,"61,889.23",26.98,29.07,1.60%,1.0,37.15,5.34%,3.03%,2.31%
2007.05,1511.14,25.94,84.33,207.95,2007.37,4.75,2326.42,39.94,"1,111,634.31",129.83,"62,035.37",27.55,29.68,1.53%,0.98,36.89,5.22%,3.11%,2.11%
2007.06,1514.19,26.17,84.92,208.35,2007.46,5.1,2326.61,40.21,"1,113,324.65",130.48,"62,438.35",27.42,29.53,1.20%,1.01,35.97,5.38%,3.48%,1.90%
2007.07,1520.71,26.44,82.81,208.3,2007.54,5.0,2337.22,40.64,"1,120,023.49",127.28,"60,993.14",27.41,29.52,1.29%,1.03,36.41,5.43%,3.26%,2.17%
2007.08,1454.62,26.71,80.71,207.92,2007.62,4.67,2239.75,41.13,"1,074,958.03",124.27,"59,641.89",26.15,28.16,1.76%,1.02,37.58,5.86%,3.02%,2.83%
2007.09,1497.12,26.98,78.6,208.49,2007.71,4.52,2298.86,41.43,"1,104,981.64",120.69,"58,012.42",26.73,28.78,1.83%,1.0,38.07,5.68%,2.86%,2.82%
2007.1,1539.66,27.23,74.46,208.94,2007.79,4.53,2359.13,41.72,"1,135,624.69",114.09,"54,920.32",27.32,29.42,1.73%,1.03,38.1,5.69%,2.73%,2.95%
2007.11,1463.39,27.48,70.32,210.18,2007.87,4.15,2229.03,41.86,"1,074,675.25",107.11,"51,641.16",25.73,27.71,2.41%,1.01,39.19,6.44%,2.48%,3.96%
2007.12,1479.22,27.73,66.18,210.04,2007.96,4.1,2254.65,42.27,"1,088,727.79",100.87,"48,709.46",25.96,27.96,2.43%,1.03,39.51,6.61%,2.37%,4.24%
2008.01,1378.76,27.92,64.25,211.08,2008.04,3.74,2091.13,42.35,"1,011,472.60",97.45,"47,134.46",24.02,25.89,3.13%,1.0,40.62,7.85%,1.89%,5.96%
2008.02,1354.87,28.11,62.32,211.69,2008.12,3.74,2048.95,42.51,"992,781.98",94.25,"45,665.03",23.5,25.33,3.23%,1.02,40.63,7.69%,1.62%,6.07%
2008.03,1316.94,28.3,60.39,213.53,2008.21,3.51,1974.47,42.43,"958,409.13",90.54,"43,949.10",22.61,24.38,3.70%,0.99,41.18,8.05%,1.50%,6.55%
2008.04,1370.47,28.44,57.38,214.82,2008.29,3.68,2042.34,42.38,"993,067.67",85.52,"41,581.01",23.36,25.2,3.43%,0.99,40.48,7.44%,1.63%,5.81%
2008.05,1403.22,28.57,54.38,216.63,2008.37,3.88,2073.69,42.23,"1,010,019.06",80.36,"39,139.60",23.7,25.58,3.24%,0.99,39.6,7.42%,1.74%,5.68%
2008.06,1341.25,28.71,51.37,218.82,2008.46,4.1,1962.33,42.0,"957,487.37",75.16,"36,671.86",22.42,24.22,3.35%,1.01,38.63,8.21%,2.06%,6.14%
2008.07,1257.33,28.76,49.56,219.96,2008.54,4.01,1829.94,41.85,"894,592.04",72.14,"35,264.38",20.91,22.6,3.80%,1.01,38.84,9.12%,2.05%,7.07%
2008.08,1281.47,28.8,47.76,219.09,2008.62,3.89,1872.55,42.09,"917,136.29",69.78,"34,179.01",21.4,23.16,3.76%,1.02,39.51,9.10%,1.89%,7.21%
2008.09,1216.95,28.85,45.95,218.78,2008.71,3.69,1780.74,42.22,"873,889.16",67.24,"32,996.60",20.36,22.05,4.17%,0.99,40.35,9.80%,1.60%,8.21%
2008.1,968.8,28.7,35.59,216.57,2008.79,3.81,1432.09,42.42,"704,527.10",52.61,"25,884.05",16.39,17.77,5.11%,1.03,40.49,11.73%,1.44%,10.29%
2008.11,883.04,28.54,25.24,212.43,2008.87,3.53,1330.81,43.02,"656,463.98",38.03,"18,761.28",15.26,16.58,5.64%,1.1,42.37,12.33%,1.07%,11.26%
2008.12,877.56,28.39,14.88,210.23,2008.96,2.42,1336.37,43.23,"660,985.09",22.66,"11,207.73",15.38,16.73,6.60%,0.99,47.13,11.65%,0.30%,11.35%
2009.01,865.58,28.01,12.21,211.14,2009.04,2.52,1312.41,42.47,"650,887.05",18.51,"9,179.00",15.17,16.55,6.61%,0.97,46.61,11.99%,0.52%,11.47%
2009.02,805.23,27.64,9.53,212.19,2009.12,2.87,1214.87,41.7,"604,232.89",14.38,"7,153.67",14.12,15.43,6.79%,1.01,45.08,13.42%,0.86%,12.55%
2009.03,757.13,27.26,6.86,212.71,2009.21,2.82,1139.53,41.03,"568,461.62",10.32,"5,150.56",13.32,14.59,7.26%,0.99,45.27,14.27%,0.88%,13.39%
2009.04,848.15,26.7,7.08,213.24,2009.29,2.93,1273.34,40.09,"636,881.32",10.62,"5,313.91",14.98,16.44,6.27%,0.97,44.83,13.33%,0.98%,12.35%
2009.05,902.41,26.15,7.29,213.86,2009.37,3.29,1350.9,39.14,"677,305.07",10.92,"5,474.02",16.0,17.59,5.51%,0.97,43.45,12.44%,1.42%,11.02%
2009.06,926.12,25.59,7.51,215.69,2009.46,3.72,1374.58,37.98,"690,767.58",11.15,"5,601.50",16.38,18.04,5.02%,1.02,41.67,12.37%,2.17%,10.21%
2009.07,935.82,25.03,9.19,215.35,2009.54,3.56,1391.19,37.2,"700,669.07",13.66,"6,878.26",16.69,18.41,5.02%,1.0,42.42,12.62%,2.38%,10.24%
2009.08,1009.73,24.46,10.86,215.83,2009.62,3.59,1497.7,36.29,"755,838.24",16.11,"8,131.80",18.09,19.98,4.53%,1.02,42.35,11.41%,2.41%,9.00%
2009.09,1044.55,23.9,12.54,215.97,2009.71,3.4,1548.38,35.43,"782,904.10",18.59,"9,398.90",18.83,20.82,4.46%,1.0,43.12,11.35%,2.17%,9.19%
2009.1,1067.66,23.4,25.35,216.18,2009.79,3.39,1581.12,34.66,"800,915.75",37.54,"19,016.55",19.36,21.42,4.32%,1.0,43.24,11.07%,2.12%,8.95%
2009.11,1088.07,22.91,38.16,216.33,2009.87,3.4,1610.2,33.9,"817,080.19",56.47,"28,656.04",19.81,21.94,4.19%,0.99,43.29,11.34%,2.03%,9.31%
2009.12,1110.38,22.41,50.97,215.95,2009.96,3.59,1646.12,33.22,"836,709.77",75.56,"38,407.66",20.32,22.51,3.85%,0.99,42.81,11.36%,2.13%,9.23%
2010.01,1123.58,22.24,54.29,216.69,2010.04,3.73,1660.01,32.86,"845,164.65",80.21,"40,837.31",20.53,22.74,3.67%,1.01,42.29,11.57%,2.32%,9.25%
2010.02,1089.16,22.07,57.61,216.74,2010.12,3.69,1608.76,32.6,"820,452.66",85.09,"43,397.00",19.92,22.07,3.80%,1.0,42.55,11.88%,2.49%,9.40%
2010.03,1152.05,21.9,60.93,217.63,2010.21,3.73,1694.69,32.22,"865,647.18",89.63,"45,782.63",21.0,23.27,3.46%,0.99,42.37,9.00%,3.16%,5.84%
2010.04,1197.32,21.95,62.99,218.01,2010.29,3.85,1758.23,32.23,"899,474.87",92.49,"47,318.11",21.8,24.15,3.18%,1.04,42.01,9.12%,3.53%,5.58%
2010.05,1125.06,21.99,65.04,218.18,2010.37,3.42,1650.84,32.27,"845,911.37",95.44,"48,904.85",20.48,22.68,3.90%,1.02,43.63,10.42%,3.14%,7.28%
2010.06,1083.36,22.04,67.1,217.97,2010.46,3.2,1591.21,32.37,"816,736.23",98.55,"50,586.14",19.74,21.86,4.24%,1.02,44.61,11.45%,2.80%,8.65%
2010.07,1079.8,22.14,68.69,218.01,2010.54,3.01,1585.64,32.52,"815,271.46",100.86,"51,859.86",19.67,21.77,4.43%,1.03,45.45,11.79%,2.67%,9.12%
2010.08,1087.28,22.25,70.27,218.31,2010.62,2.7,1594.42,32.62,"821,184.96",103.05,"53,075.02",19.77,21.88,4.72%,1.01,46.72,12.32%,2.33%,9.99%
2010.09,1122.08,22.35,71.86,218.44,2010.71,2.65,1644.5,32.76,"848,381.34",105.32,"54,331.85",20.38,22.55,4.57%,1.01,47.0,11.86%,2.23%,9.63%
2010.1,1171.58,22.48,73.69,218.71,2010.79,2.54,1714.91,32.9,"886,120.05",107.86,"55,735.15",21.24,23.49,4.48%,0.98,47.5,11.56%,2.02%,9.55%
2010.11,1198.89,22.6,75.52,218.8,2010.87,2.76,1754.15,33.07,"907,818.65",110.5,"57,184.95",21.7,23.99,4.16%,0.96,46.67,11.73%,2.13%,9.60%
2010.12,1241.53,22.73,77.35,219.18,2010.96,3.29,1813.42,33.2,"939,925.43",112.98,"58,559.38",22.4,24.75,3.51%,0.99,44.61,11.80%,2.53%,9.27%
2011.01,1282.62,22.96,78.67,220.22,2011.04,3.39,1864.56,33.38,"967,871.99",114.36,"59,364.81",22.98,25.38,3.28%,0.99,44.15,11.74%,2.46%,9.28%
2011.02,1321.12,23.2,79.99,221.31,2011.12,3.58,1911.1,33.56,"993,483.76",115.71,"60,152.57",23.49,25.93,3.01%,1.02,43.36,11.66%,2.42%,9.23%
2011.03,1304.49,23.43,81.31,223.47,2011.21,3.41,1868.82,33.57,"972,958.87",116.49,"60,645.38",22.9,25.27,3.36%,1.0,43.69,11.90%,1.95%,9.95%
2011.04,1331.51,23.73,82.16,224.91,2011.29,3.46,1895.32,33.78,"988,223.38",116.95,"60,980.19",23.14,25.53,3.29%,1.03,43.35,12.29%,1.94%,10.36%
2011.05,1338.31,24.04,83.02,225.96,2011.37,3.17,1896.08,34.05,"990,099.24",117.62,"61,416.82",23.06,25.42,3.60%,1.02,44.33,12.27%,1.66%,10.61%
2011.06,1287.29,24.34,83.87,225.72,2011.46,3.0,1825.76,34.52,"954,877.20",118.95,"62,212.52",22.1,24.36,3.93%,1.0,45.14,12.77%,1.49%,11.29%
2011.07,1325.19,24.62,84.91,225.92,2011.54,3.0,1877.85,34.89,"983,640.73",120.32,"63,023.16",22.61,24.92,3.86%,1.06,45.22,12.72%,1.62%,11.10%
2011.08,1185.31,24.9,85.94,226.55,2011.62,2.3,1675.01,35.19,"878,929.32",121.45,"63,728.57",20.05,22.09,5.16%,1.03,48.0,14.22%,1.04%,13.18%
2011.09,1173.88,25.18,86.98,226.89,2011.71,1.98,1656.34,35.53,"870,687.61",122.73,"64,514.61",19.7,21.71,5.54%,0.99,49.4,14.29%,0.65%,13.64%
2011.1,1207.22,25.6,86.97,226.42,2011.79,2.15,1706.91,36.19,"898,852.66",122.97,"64,754.74",20.16,22.21,5.26%,1.01,48.83,13.88%,0.50%,13.38%
2011.11,1226.42,26.01,86.96,226.23,2011.87,2.01,1735.52,36.81,"915,534.65",123.06,"64,916.50",20.35,22.42,5.37%,1.0,49.58,14.15%,0.33%,13.82%
